split,image_relative_path,label_relative_path,image_width,image_height,image_size_bytes,label_size_bytes,box_count,image_sha256,label_sha256
test,datasets/uae_lp_v2_yolo/images/test/J-7072_jpg.rf.QSolW5hf1jOm3IxZJgmO.jpg,datasets/uae_lp_v2_yolo/labels/test/J-7072_jpg.rf.QSolW5hf1jOm3IxZJgmO.txt,1440,1280,237454,38,1,96a022fcd7640c2390d99e9137397fedf9ac96723ef0a8416f5e0982b600050b,767e714ad4dca2f19a8b77a90c2a21b9b3cf3f86e6877c858cb8d57553d245d2
test,datasets/uae_lp_v2_yolo/images/test/J-78835_jpg.rf.Ul6sjVZrcnVxUyf5CPqr.jpg,datasets/uae_lp_v2_yolo/labels/test/J-78835_jpg.rf.Ul6sjVZrcnVxUyf5CPqr.txt,1440,1280,211174,76,2,3b4e0fef71f7fe2b035cc48f60afa4e517daf212fb993fbc7567efc6be1f4044,607b454c14521223a75f8897ae7c081c16043eacaba20df918d1e7264f3cc903
test,datasets/uae_lp_v2_yolo/images/test/J-81715_jpg.rf.7sNuQD4TDHACQDALy5k2.jpg,datasets/uae_lp_v2_yolo/labels/test/J-81715_jpg.rf.7sNuQD4TDHACQDALy5k2.txt,1440,1280,152124,38,1,bd28813b99b33afa4f3e0672301891586493e9f35494fcd7907ba4ff5608bacb,fd1c0235a65b9c6e15244ed19e3f25f6c427f560aeba5c504a4b44d08e3175ac
test,datasets/uae_lp_v2_yolo/images/test/J-82458_jpg.rf.eod4balUaB4rRUp6rwyF.jpg,datasets/uae_lp_v2_yolo/labels/test/J-82458_jpg.rf.eod4balUaB4rRUp6rwyF.txt,1440,1280,157047,38,1,25f40d7beef206200ade40e322e3d2ad85d0676c01541d0b1befb23cb0f4df58,98a6e19e1b11fef645eb72b4a4413beb3ae15f4c62825b32d1fd3d3bfb1cd55a
test,datasets/uae_lp_v2_yolo/images/test/J-83435_jpg.rf.Nm2CZ9oNPg6aNXrjabIu.jpg,datasets/uae_lp_v2_yolo/labels/test/J-83435_jpg.rf.Nm2CZ9oNPg6aNXrjabIu.txt,1440,1280,213806,38,1,d3c9d064cca457569aa46bb85aff30984d23037cb6d9d2fcfa7ab635f800673d,eaead52b88492c3f433f8e7d6a2c60d12dffeb912e5793294c68f6b3dded2194
test,datasets/uae_lp_v2_yolo/images/test/J-83500_jpg.rf.FzJSDG7GQe4lLU80D4C7.jpg,datasets/uae_lp_v2_yolo/labels/test/J-83500_jpg.rf.FzJSDG7GQe4lLU80D4C7.txt,1440,1280,295233,38,1,0b8ddde337182286ea73e5396591724878426c56162f6a115ec9a4ce3d93a2dc,5caa6d348fc2f2fb1399f1dde86cd981f518b7d4575ed9eefbb909b7b121caa2
test,datasets/uae_lp_v2_yolo/images/test/J-8404_jpg.rf.gnxfSfDwzdtijIoTAlWo.jpg,datasets/uae_lp_v2_yolo/labels/test/J-8404_jpg.rf.gnxfSfDwzdtijIoTAlWo.txt,1440,1280,161123,38,1,a86fb8f57b49a60cd6cd59460784a8b1e856c61448902bb6d79ba08ff9aa986d,8d3c904502862993885f50e4dffac74455c50ecce78a1aabd913370671555a74
test,datasets/uae_lp_v2_yolo/images/test/J-84124_jpg.rf.PPQDcC0mfF8hoL7z6wT1.jpg,datasets/uae_lp_v2_yolo/labels/test/J-84124_jpg.rf.PPQDcC0mfF8hoL7z6wT1.txt,1440,1280,181613,38,1,e966d1d417dc92ddd5efbe8fdf01ed184e3f971f20b0df380d99c9671387d184,316ced5ab6ab9a9e44cb5db02ba01c582556e9b92a177e9c7ccb67178d7bf985
test,datasets/uae_lp_v2_yolo/images/test/J-85250_jpg.rf.gbT6ZjqUsbqJ7hGrc8qA.jpg,datasets/uae_lp_v2_yolo/labels/test/J-85250_jpg.rf.gbT6ZjqUsbqJ7hGrc8qA.txt,1440,1280,149375,38,1,f61cbbc0839803cfbc7279d8db58badd09f16c642f7da68c373cfececba33cc8,073d1a95ae2cd18901d925c8bea56dbe5e935403610da423124764a6c93794f5
test,datasets/uae_lp_v2_yolo/images/test/J-8648_jpg.rf.xDeICfd3Pr5dHMOrwUJm.jpg,datasets/uae_lp_v2_yolo/labels/test/J-8648_jpg.rf.xDeICfd3Pr5dHMOrwUJm.txt,1440,1280,224378,38,1,007d2da4b3aa96a85b54fdc1b0aa925525926e2c9b887b2f2d664aa82dded3ff,a7b4ccf95e24f9c69f8f507742eb12bd5f6872bd629ecfa6b50462a484c7d4ed
test,datasets/uae_lp_v2_yolo/images/test/J-86906_jpg.rf.4lz1bp2oQ6ADh2HW1zMR.jpg,datasets/uae_lp_v2_yolo/labels/test/J-86906_jpg.rf.4lz1bp2oQ6ADh2HW1zMR.txt,1440,1280,251766,38,1,1bc056d67280d69fb8fa700cb3b94e867592b22c4d7074385b44656093ccbbf1,441ddf0db799d87ad8e8ce66cb2b67551ded62ca2d37e0ed54ffe5c119ada2e4
test,datasets/uae_lp_v2_yolo/images/test/J-86934_jpg.rf.eqHhkNGcyVEVvH8aKKZO.jpg,datasets/uae_lp_v2_yolo/labels/test/J-86934_jpg.rf.eqHhkNGcyVEVvH8aKKZO.txt,1440,1280,175822,38,1,cbd07ac5d61ab416a9d8686db819f55d3a0e9be0a13ed14e77678be7dd3b7261,9bc866e76dc3a69e7115f801742f2d83712e31b7b10321a9fe78b3a15adf51b5
test,datasets/uae_lp_v2_yolo/images/test/J-87430_jpg.rf.qcIn6KKKNdYe8z5KaF3C.jpg,datasets/uae_lp_v2_yolo/labels/test/J-87430_jpg.rf.qcIn6KKKNdYe8z5KaF3C.txt,1440,1280,152504,38,1,c82d0afe864161572ad4d58dfae7f64dc8bfccbc0906324cf1cb18b779571b8c,32d67b7afcea6a08821248978a4759562f9577182b6c30742b13500833f89b29
test,datasets/uae_lp_v2_yolo/images/test/J-88676_jpg.rf.VUgBZRbwg52zzydGxSdM.jpg,datasets/uae_lp_v2_yolo/labels/test/J-88676_jpg.rf.VUgBZRbwg52zzydGxSdM.txt,1440,1280,273304,38,1,f7e4e148444428afa514b2ac16a2fb4427e5932b7aa10c6b2a7a268596b8c6dd,dfc1c75aa0d9408b8299ee79ae4b035f0460251b972bac752c3bd82fb34af9a5
test,datasets/uae_lp_v2_yolo/images/test/J-88836_jpg.rf.56ysNUrYORBkqiAfzm3i.jpg,datasets/uae_lp_v2_yolo/labels/test/J-88836_jpg.rf.56ysNUrYORBkqiAfzm3i.txt,1440,1280,187744,38,1,2e282b86f189134b3e1896a37449501d75e7af239534ac3aff034bda9f188822,3fc57118a407e416cfd202a6aef2f445f6e70d442f1d8fdbb78c84e51bbecbaa
test,datasets/uae_lp_v2_yolo/images/test/J-88_jpg.rf.NMp0LufBU00T2hz1mFRP.jpg,datasets/uae_lp_v2_yolo/labels/test/J-88_jpg.rf.NMp0LufBU00T2hz1mFRP.txt,1440,1280,213274,38,1,8c680b201b87c73a38883e6bae115a27ea7747844be63e0de0473cb0c5720bbf,34bfc957e943af86133879da6ae535e3650161744529934e993cbe04ef695433
test,datasets/uae_lp_v2_yolo/images/test/J-90677_jpg.rf.t8egkbwSDZSpR7TDTrva.jpg,datasets/uae_lp_v2_yolo/labels/test/J-90677_jpg.rf.t8egkbwSDZSpR7TDTrva.txt,1440,1280,166683,38,1,210c922c7a7a53a22924783109f8a9ce4ef0bb9c0ff19fb131ab660b1ca052ec,c212851e7fc534a07dd1fcbe30821087a765d02ed6579f921d4e8d692622c343
test,datasets/uae_lp_v2_yolo/images/test/J-90889_jpg.rf.2gzITiwGhtuVIXCZloTA.jpg,datasets/uae_lp_v2_yolo/labels/test/J-90889_jpg.rf.2gzITiwGhtuVIXCZloTA.txt,1440,1280,238299,38,1,283725ab880017a9217ce15e8060e1b29ef3ab4617711b92c280ac8a6546ffa1,8b6a3718c03cebefd84960fab7d95c83f0ec98317183c568fb0a4771e2353adc
test,datasets/uae_lp_v2_yolo/images/test/J-91258_jpg.rf.PdmEqYdaq6hHEqiscxOX.jpg,datasets/uae_lp_v2_yolo/labels/test/J-91258_jpg.rf.PdmEqYdaq6hHEqiscxOX.txt,1440,1280,209734,38,1,c83a0ab26254ff6e69332b735846299d06347e3f1576c04716470ddd2c3724f6,b319e99388d9fcf469e02fcad883fe309671436c57f44e70a9b9712a61476af5
test,datasets/uae_lp_v2_yolo/images/test/J-93985_jpg.rf.P3wjtaNbMzvI4L2jnNXz.jpg,datasets/uae_lp_v2_yolo/labels/test/J-93985_jpg.rf.P3wjtaNbMzvI4L2jnNXz.txt,1440,1280,177630,38,1,c8d08099357bdac332dbe21958c471f2e87569e75a13a343e7b8e4d0c1d96e7f,ea383535a6db6d941eb74c05d59072705a40c43fb889082673fd13be52365bb6
test,datasets/uae_lp_v2_yolo/images/test/J-94943_jpg.rf.Ao3hkVHWZYPvs6Gn3b0k.jpg,datasets/uae_lp_v2_yolo/labels/test/J-94943_jpg.rf.Ao3hkVHWZYPvs6Gn3b0k.txt,1440,1280,232925,38,1,26613bc8bd6d4e7b4ef7458a8c7518110559217c3dfde891f1d8e6c9e33d693b,0ff3df7c4f5254e1cdbed15b793cecbab09dba4b499b2706bb11ca3a796daa93
test,datasets/uae_lp_v2_yolo/images/test/J-98268_jpg.rf.StuLY11lPR1xjNVgaj0Q.jpg,datasets/uae_lp_v2_yolo/labels/test/J-98268_jpg.rf.StuLY11lPR1xjNVgaj0Q.txt,1440,1280,181791,38,1,3b1dae224a755b12ffc86ad1274dd5300a1b6b668970de8f1a56b385a78c5ab2,0eb40279093ad39c94479394dff7ccb62651bef32ae5ee52a271cc78a0431a1f
test,datasets/uae_lp_v2_yolo/images/test/J-99559_jpg.rf.C9Z3FokpvXWmfDFmlaKT.jpg,datasets/uae_lp_v2_yolo/labels/test/J-99559_jpg.rf.C9Z3FokpvXWmfDFmlaKT.txt,1440,1280,183456,76,2,fbac2df2510d7dd6f0ea9e57b1303da4a902a94e642b46e8d8568df28b6d6fd9,71d3801277223e6547642853b1881f982480b9e32773e5af20e896a0d31ba444
test,datasets/uae_lp_v2_yolo/images/test/J-99700_jpg.rf.Kd3q33eT7EBH4cIZCK1j.jpg,datasets/uae_lp_v2_yolo/labels/test/J-99700_jpg.rf.Kd3q33eT7EBH4cIZCK1j.txt,1440,1280,221994,38,1,81d9ceeac445ce690f04dd322d15017aa25acb4327caedb751b9fa3a6d307799,8df04d9735181c67148e94189fd0be4f980246a0dbe0b935709df6e4945e40b8
test,datasets/uae_lp_v2_yolo/images/test/K-1083_jpg.rf.VEnxldj0LBX6PNbZZDA6.jpg,datasets/uae_lp_v2_yolo/labels/test/K-1083_jpg.rf.VEnxldj0LBX6PNbZZDA6.txt,1440,1280,234771,38,1,b050b31eb1288bd8a8f0a07de7657ea301d4157180624954fd2501f50dbe0042,7fca4ae6a56b12cc6c416fbb55552f6ba125ca1f3fe114a7088a87c8cfbf0b43
test,datasets/uae_lp_v2_yolo/images/test/K-13901_jpg.rf.ArCnaagCTtb4cOYo1HCz.jpg,datasets/uae_lp_v2_yolo/labels/test/K-13901_jpg.rf.ArCnaagCTtb4cOYo1HCz.txt,1440,1280,192860,38,1,1e0b404a2eb65827cf6c37f18222de55fdea8373f85ba75ab98bb4d79c06c842,630e925c077765c377c846824965c7d01c655f21f42d8351e6215ff2139751d4
test,datasets/uae_lp_v2_yolo/images/test/K-1498_jpg.rf.653EIfz1LsDCDIANBym2.jpg,datasets/uae_lp_v2_yolo/labels/test/K-1498_jpg.rf.653EIfz1LsDCDIANBym2.txt,1440,1280,200150,38,1,2c953725410b2af18e24c181f8d223b1e2f178469b09135bd1a60b1067df4fb9,3dc323ad58406d6e31096612f8d418a059ab3e2b425570b969a0c8027598faed
test,datasets/uae_lp_v2_yolo/images/test/K-17910_jpg.rf.KRCkBeKlPwAvmamnsaqw.jpg,datasets/uae_lp_v2_yolo/labels/test/K-17910_jpg.rf.KRCkBeKlPwAvmamnsaqw.txt,1440,1280,234466,38,1,faa7c9853114cd0ca0170fa346366e8e71e5a57ed81f832d0e09cf5bca0a98d6,29e43fa3bcae0c9b22ca2bb8a148617f9bee2436cbcc7e2f5c6d945aa0f8329f
test,datasets/uae_lp_v2_yolo/images/test/K-18952_jpg.rf.4T2tSM0f41F1FFwH5qN1.jpg,datasets/uae_lp_v2_yolo/labels/test/K-18952_jpg.rf.4T2tSM0f41F1FFwH5qN1.txt,1440,1280,192360,38,1,81ebc2fe335814c5d935e2df956438c20b2911a9d17dc332da286fc1ea158b29,4ef48efe508c0a544d787540add090f0597dd0ab482b9ee514390ab1aedd89c2
test,datasets/uae_lp_v2_yolo/images/test/K-21819_jpg.rf.KpE3Uv7IvWoM1AWWo7AI.jpg,datasets/uae_lp_v2_yolo/labels/test/K-21819_jpg.rf.KpE3Uv7IvWoM1AWWo7AI.txt,1440,1280,223392,38,1,0ef309cd99776f327e95e4a85116153fea890de9f9d2516c260dd00eed6472aa,c3d3967be97c69ff83e4c3fa4c11250009b89a05550b0b366bd9152a54387d7f
test,datasets/uae_lp_v2_yolo/images/test/K-27607_jpg.rf.fMP2Ld3dUxZGrLIGg4ss.jpg,datasets/uae_lp_v2_yolo/labels/test/K-27607_jpg.rf.fMP2Ld3dUxZGrLIGg4ss.txt,1440,1280,229790,38,1,78f17d321618ebc5c70ff9d083d09ef9789a77761f1457312db9916928a595bd,0a6040249a5fabf4ddc606f4ada834c611ad38f54c31da3404cf17b1b3a59110
test,datasets/uae_lp_v2_yolo/images/test/K-30885_jpg.rf.LjxekUaMpcjz8RGiinUY.jpg,datasets/uae_lp_v2_yolo/labels/test/K-30885_jpg.rf.LjxekUaMpcjz8RGiinUY.txt,1440,1280,183023,38,1,bdbef09aea57502f1a077bf225cbd2f2b993cc0cce1647b397e846de3e4db03f,819ce3f8f4a98b25bc1204fa44a32e66ca3ae5107e8ac215bc2cb05b9f4503a2
test,datasets/uae_lp_v2_yolo/images/test/K-31641_jpg.rf.QYZzNFTwGNkrVymdJ7D6.jpg,datasets/uae_lp_v2_yolo/labels/test/K-31641_jpg.rf.QYZzNFTwGNkrVymdJ7D6.txt,1440,1280,168660,38,1,9a48bda5cc0c90d7225dbffa489b074a9ddfa3ed2b129a9b829f6e964469353a,8ba084905c5960cf4b4ce5bf2c68c521ce748e40a4cddf1a6f381d506fc7111c
test,datasets/uae_lp_v2_yolo/images/test/K-3391_jpg.rf.YsFtRmSR1zpGAWWIgD4K.jpg,datasets/uae_lp_v2_yolo/labels/test/K-3391_jpg.rf.YsFtRmSR1zpGAWWIgD4K.txt,1440,1280,227494,38,1,0fa6cbab98b5ce8fb560af513f01f7c72e3b4d464eca3b00757a972ec550e74c,47d6e21e9aee619f50aef615ace8c81f1dbe893e7e1b939f464418f2330d32ff
test,datasets/uae_lp_v2_yolo/images/test/K-37521_jpg.rf.KASzmAc1PHvbrauqxvNm.jpg,datasets/uae_lp_v2_yolo/labels/test/K-37521_jpg.rf.KASzmAc1PHvbrauqxvNm.txt,1440,1280,134434,38,1,25bb4841175c790a020ffe4e2010afed41d94896983ef409e050a910c42eca8c,6c9de354d8386f880bca33c5a8f21eee48d5cf27e7070acf090e176d2abfe935
test,datasets/uae_lp_v2_yolo/images/test/K-38096_jpg.rf.0CTFtkUEAB88XH3oMhzW.jpg,datasets/uae_lp_v2_yolo/labels/test/K-38096_jpg.rf.0CTFtkUEAB88XH3oMhzW.txt,1440,1280,191515,38,1,4a570936b291c4ae7d76243df5c2ffed315936d5909359333c79b1da71e52938,b15380768a4fb8deb9e5ff3c8fb1100295eff1ca79122b26b543aaa3a6f63737
test,datasets/uae_lp_v2_yolo/images/test/K-38978_jpg.rf.yMk9kYXasfuFTcpf1qrv.jpg,datasets/uae_lp_v2_yolo/labels/test/K-38978_jpg.rf.yMk9kYXasfuFTcpf1qrv.txt,1440,1280,152125,38,1,36a100908b1cbf7c221b020f642b166232336dd7ed2d52f9d3ca2f94f751a921,d09f66fff3788f51699fc8a8ffb700aa9104b74093b8c8623e328d62af9d8dca
test,datasets/uae_lp_v2_yolo/images/test/K-43184_jpg.rf.OwPaz5lBjnqPr5lQ5Ro6.jpg,datasets/uae_lp_v2_yolo/labels/test/K-43184_jpg.rf.OwPaz5lBjnqPr5lQ5Ro6.txt,1440,1280,234295,38,1,b9c793bdcf4e043858c43751b2517129745075883a03c04b6a514d062a861650,3af1d6244cd29cd80f8e2b5bbbad2741bd21d70d1b9fcc0b383274d79b3806d3
test,datasets/uae_lp_v2_yolo/images/test/K-47766_jpg.rf.vRaMoFuR4cXREec9lkOZ.jpg,datasets/uae_lp_v2_yolo/labels/test/K-47766_jpg.rf.vRaMoFuR4cXREec9lkOZ.txt,1440,1280,162998,76,2,61e3e4022f035570b8d10b00c6aa4060189c28903b502e7fd854f3b9acb1d04c,77116056199fb01556fd2b528e924b8171608df154d2be18a5044069def90f9b
test,datasets/uae_lp_v2_yolo/images/test/K-4847_jpg.rf.DMAsLAFBpkiwp7shuLSI.jpg,datasets/uae_lp_v2_yolo/labels/test/K-4847_jpg.rf.DMAsLAFBpkiwp7shuLSI.txt,1440,1280,155727,38,1,a6e8d343b9491e3dd35dd2231c2e52029118992d0b7bca5365ca2ebb66b0a780,a41500a1c08ddd92372c7a57f9f72ad1a6d7a8e461ed31fd6d854dbf7945ea97
test,datasets/uae_lp_v2_yolo/images/test/K-50749_jpg.rf.6LVX9SkGQ2FvFnqXgHFk.jpg,datasets/uae_lp_v2_yolo/labels/test/K-50749_jpg.rf.6LVX9SkGQ2FvFnqXgHFk.txt,1440,1280,175585,38,1,1ac122c6e20cf0d0e6278577c9ac9e7a9773a987623c4bf2709e64fa7be123d6,c582d78128daaae93557c4f3527194025a1fd6b575343cce85c4869056f14f1c
test,datasets/uae_lp_v2_yolo/images/test/K-55030_jpg.rf.o1dColOwCHyAjFmL4fzO.jpg,datasets/uae_lp_v2_yolo/labels/test/K-55030_jpg.rf.o1dColOwCHyAjFmL4fzO.txt,1440,1280,202257,38,1,d86bef60182edf5319a547b7d8212f0108e527726c9a19ce5a45d385a2b8d9b7,5fbc8e92677091bdaedba486e5ec21933b3c74d1eaaafaf0507fb4058635bb54
test,datasets/uae_lp_v2_yolo/images/test/K-55353_jpg.rf.7nhjbZnCc2lRBydcNh5g.jpg,datasets/uae_lp_v2_yolo/labels/test/K-55353_jpg.rf.7nhjbZnCc2lRBydcNh5g.txt,1440,1280,177637,38,1,327927f7869581bb77115effb871b4c147f349de698ac0433175b420d08519bc,9c566483d4b7490fac4c4eace16853fa15432c6e09963a72aa0d97b7f594b792
test,datasets/uae_lp_v2_yolo/images/test/K-55540_jpg.rf.IgC155G3Mv9wiZ9qj7os.jpg,datasets/uae_lp_v2_yolo/labels/test/K-55540_jpg.rf.IgC155G3Mv9wiZ9qj7os.txt,1440,1280,159696,38,1,760a1c698a4f1172084a3e89179517ca0b2c0237bc7eb1024c8bb90586dc4886,ce9dd229c6dc8ef2a0bf1c4205e4616b85e5645fd936b49db88c4af7071a2406
test,datasets/uae_lp_v2_yolo/images/test/K-56357_jpg.rf.xhD7DzG6Wp8uiCwY7jj9.jpg,datasets/uae_lp_v2_yolo/labels/test/K-56357_jpg.rf.xhD7DzG6Wp8uiCwY7jj9.txt,1440,1280,155084,38,1,b097de324c331f88b2a7e1830a2e6a11d6b7560ae0777fb046c10fc91867ccda,3717b128ac2db6926c41a37cfa0299ec5e81ff672fbafca9a2e7049be8087956
test,datasets/uae_lp_v2_yolo/images/test/K-59102_jpg.rf.BoWy5UF4FegoWGU5sBz8.jpg,datasets/uae_lp_v2_yolo/labels/test/K-59102_jpg.rf.BoWy5UF4FegoWGU5sBz8.txt,1440,1280,156308,38,1,fcb41621dff753e4a3312f2a0b32536f31c26a2c55bd1f6620a4e421d2c1a4d9,bab31697c49b147faad015c764a86b56c453ef6dee25762c7f81ea16c7e0f1da
test,datasets/uae_lp_v2_yolo/images/test/K-63766_jpg.rf.cvyyNqzBMogqmXqX3E7D.jpg,datasets/uae_lp_v2_yolo/labels/test/K-63766_jpg.rf.cvyyNqzBMogqmXqX3E7D.txt,1440,1280,159502,38,1,b60f34b806402d471ae4b4a1562b59ef2461c1a6034b888650a8012093b7ea7c,aad026f4581b88d097bca4d762f1b6a8bcf6302a2c7488c8a50208141878b226
test,datasets/uae_lp_v2_yolo/images/test/K-64862_jpg.rf.4ra1QNRMWm5mU3xYuotF.jpg,datasets/uae_lp_v2_yolo/labels/test/K-64862_jpg.rf.4ra1QNRMWm5mU3xYuotF.txt,1440,1280,156623,38,1,a97c4f469c7ce18396ab6a3f466f6d8fecc24a2e221390d72918ece2c506a820,9a17fe273d669ae12ed47c4e0334665a85356d4f4dff7b3966f8aab43d15e15b
test,datasets/uae_lp_v2_yolo/images/test/K-65204_jpg.rf.I7kOlZuedh68jEVpSkAz.jpg,datasets/uae_lp_v2_yolo/labels/test/K-65204_jpg.rf.I7kOlZuedh68jEVpSkAz.txt,1440,1280,175676,38,1,4e95848a2377472033018fce0bed73122329bd6d58a5f749f4454db0081b194a,677fbcc6e677b433d7884653374baf4e9e6388dfa9b5cda8d551c16ecfb4b128
test,datasets/uae_lp_v2_yolo/images/test/K-69964_jpg.rf.9WUlKY4VJI72XJoJ75g7.jpg,datasets/uae_lp_v2_yolo/labels/test/K-69964_jpg.rf.9WUlKY4VJI72XJoJ75g7.txt,1440,1280,208756,38,1,3963f7ef465489a947a0b425e014e4bd429bf5c8dd0aaa405b295681e66cebc9,22a61a55b47cbc3cb034feae64962ed355452dc26e824495429c83f9bae72f6a
test,datasets/uae_lp_v2_yolo/images/test/K-69_jpg.rf.FIMwu0LtFIAjuPRGU0Bs.jpg,datasets/uae_lp_v2_yolo/labels/test/K-69_jpg.rf.FIMwu0LtFIAjuPRGU0Bs.txt,1440,1280,177159,38,1,f2288671dc9e04f6050b219eaf032edb1add5b9331effbbb1270e34b87216184,eb521c413b446e4cdb517bddc2d92377d16e04fa0dff7640f897f455a00f8848
test,datasets/uae_lp_v2_yolo/images/test/K-74150_jpg.rf.lUg1VZWvwNbD6XBRsyda.jpg,datasets/uae_lp_v2_yolo/labels/test/K-74150_jpg.rf.lUg1VZWvwNbD6XBRsyda.txt,1440,1280,243906,38,1,80da98099eb936d5c2df7edd131390dbdb662b3fd56b197d8558d38c648df664,2b65952cc8190a77d2bdb6b3c56fe0b7351fd9cd1a77b01b06196bd07ae41073
test,datasets/uae_lp_v2_yolo/images/test/K-74630_jpg.rf.zdgoqlZNb6MCOrcDRPVz.jpg,datasets/uae_lp_v2_yolo/labels/test/K-74630_jpg.rf.zdgoqlZNb6MCOrcDRPVz.txt,1440,1280,110798,38,1,80e0dcc932a8aa649a3e49c99b08d327f163e73e2b5ce978abb0938e498141df,b76a1b9c15ae3c979010d491d9aa5d8055c85a6ece38e3836ea9790785d22f64
test,datasets/uae_lp_v2_yolo/images/test/K-82810_jpg.rf.KW1PP0AGGWHKMzERVb4L.jpg,datasets/uae_lp_v2_yolo/labels/test/K-82810_jpg.rf.KW1PP0AGGWHKMzERVb4L.txt,1440,1280,123576,38,1,25daa6ad30ee9859d369a074a25575e7ac1ab2b1f19c1bc087ec4cb6c0cbbd7d,a66d92dab49c149234cf7f1c34fd2ff52efbc943eddb6cb151b16e08281a3138
test,datasets/uae_lp_v2_yolo/images/test/K-83145_jpg.rf.ShRBnqAHlPYe8Yq23LdB.jpg,datasets/uae_lp_v2_yolo/labels/test/K-83145_jpg.rf.ShRBnqAHlPYe8Yq23LdB.txt,1440,1280,192540,38,1,b27329c960ac4aba72129efd291e1b457bdc6bcaa59dcde2b9138e7a5e1c0fce,0b7af81d442ea743ae839f10cffe74fdb95d2e994d792180b91d94d5e16b611e
test,datasets/uae_lp_v2_yolo/images/test/K-83366_jpg.rf.UXDg6PKcGeADVaPstQ7r.jpg,datasets/uae_lp_v2_yolo/labels/test/K-83366_jpg.rf.UXDg6PKcGeADVaPstQ7r.txt,1440,1280,144625,38,1,ccd33ad3f5a33f3dc0ca34035b0e83de9b44cea69cf87476053e31b43f5425f8,a77bd880e067165b1601376e0a882453990a593c3c33a1dc6db2743ec11ed581
test,datasets/uae_lp_v2_yolo/images/test/K-84101_jpg.rf.d2uNHmZfwwtvggImfzli.jpg,datasets/uae_lp_v2_yolo/labels/test/K-84101_jpg.rf.d2uNHmZfwwtvggImfzli.txt,1440,1280,245778,38,1,0e6649384560e9e698f6c6ca6736769461fe3d33541a6040681ea10d550beeb5,4864735e8c84e29a80c0acc68d101fe494241df9f201cd93f8c7fb2807dd3e07
test,datasets/uae_lp_v2_yolo/images/test/K-85881_jpg.rf.ToB3ss5GCC7TKjVQFKCq.jpg,datasets/uae_lp_v2_yolo/labels/test/K-85881_jpg.rf.ToB3ss5GCC7TKjVQFKCq.txt,1440,1280,179726,38,1,ac31b06d1ee1e71ffbb0aac1106fe6c90a02d01c098891a4d91f83bbd622d144,8af00f20f5e82039e860ccfcf5d833599eff7e55b261cec5e34da6d25180b629
test,datasets/uae_lp_v2_yolo/images/test/K-87221_jpg.rf.rIJHMWfUG7mEsVBjCgyi.jpg,datasets/uae_lp_v2_yolo/labels/test/K-87221_jpg.rf.rIJHMWfUG7mEsVBjCgyi.txt,1440,1280,210469,76,2,5ccfdf1620d9ce9c7bb367ea8cb58e48575a6dd4df7ca246fd97e63585bb7f34,68e343b1f950b41aa8c6ee813780092aca96c45044543da5aab03abe60837f30
test,datasets/uae_lp_v2_yolo/images/test/K-87639_jpg.rf.aL3Mgb2KfC06X2lfipD6.jpg,datasets/uae_lp_v2_yolo/labels/test/K-87639_jpg.rf.aL3Mgb2KfC06X2lfipD6.txt,1440,1280,166566,38,1,c235ab6b270d389b2702c66fc0ba1e26e1519745ffa4ec463ce0972f29f4e7a8,a986c8db653ad9be58bb936aa7f557938ce608b12e7863124f8ee9a662439ddb
test,datasets/uae_lp_v2_yolo/images/test/K-880_jpg.rf.9zVTm34idiN5H52IQoi3.jpg,datasets/uae_lp_v2_yolo/labels/test/K-880_jpg.rf.9zVTm34idiN5H52IQoi3.txt,1440,1280,147067,38,1,9c4041739a6592960ecffb873c43c2039e20f4e1d993697433ef63574f23e7c7,26bd2f21980d305be98da1511e984f57c2b9454051f82b39326db724e14102a0
test,datasets/uae_lp_v2_yolo/images/test/K-9735_jpg.rf.oItkyBUFLsaZ0t5TnwRq.jpg,datasets/uae_lp_v2_yolo/labels/test/K-9735_jpg.rf.oItkyBUFLsaZ0t5TnwRq.txt,1440,1280,241939,38,1,3662ed774b9d461d596b125472bb927ee99da2c98cdeb864a9f68ecab79a70d6,1206f36d57234e9c60f9d90d5910e1101096885a3d50a8e86a76e3213c725fa1
test,datasets/uae_lp_v2_yolo/images/test/K-97437_jpg.rf.gG3h1uvIhlBFFb00ICnj.jpg,datasets/uae_lp_v2_yolo/labels/test/K-97437_jpg.rf.gG3h1uvIhlBFFb00ICnj.txt,1440,1280,146091,38,1,6bd5db61dbeae8841355f55717cc7700be7a11e808f85dfb513f1514777d30e4,7a1dd69e96f27296c241fadef27c37dfa3178d4d8462135bb8daf4eea7fcb954
test,datasets/uae_lp_v2_yolo/images/test/K-97552_jpg.rf.DCHd3kGKmI2Jx1leo2so.jpg,datasets/uae_lp_v2_yolo/labels/test/K-97552_jpg.rf.DCHd3kGKmI2Jx1leo2so.txt,1440,1280,201727,38,1,c63da82a0f74651c83df7299c839f30b00e6204596852ab6fe548d9c3c8e979c,d63ac42bf97a8df843a5c63451057fef5192a6315fa5e856f2a0a671389b7bc2
